#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
-7629.00,-3868.13,6264.17,0.00,100.00 , 0.00
-10999.50,-5320.50,7092.41,5.00,100.00 , 0.00
8285.63,-7450.50,7423.95,10.00,100.00 , 0.00
8354.62,2288.25,-17776.72,40.00,20.00 , 0.00
-6155.62,3574.12,-17837.82,45.00,20.00 , 0.00
521.25,4008.00,-17793.66,50.00,20.00 , 0.00
4984.12,4140.75,-17761.59,55.00,20.00 , 0.00
11029.13,3950.25,-17799.71,60.00,20.00 , 0.00
-2216.62,2306.62,-17794.87,65.00,20.00 , 0.00
11062.12,-1581.38,-17685.36,70.00,20.00 , 0.00
11100.00,-7446.75,6576.35,75.00,20.00 , 0.00
11082.00,11218.12,-5261.68,80.00,20.00 , 0.00
2640.00,6832.12,6005.23,85.00,20.00 , 0.00
-8037.00,4159.12,8627.90,90.00,20.00 , 0.00
9977.62,2633.25,8491.17,95.00,20.00 , 0.00
5992.88,1825.13,7585.49,100.00,20.00 , 0.00
4815.75,2116.88,7031.31,100.00,15.00 , 0.00
8017.88,3179.63,7881.94,95.00,15.00 , 0.00
-11175.38,5220.38,8126.96,90.00,15.00 , 0.00
-2473.13,9141.00,6163.13,85.00,15.00 , 0.00
10125.00,-8137.88,-2805.99,80.00,15.00 , 0.00
11105.62,3348.38,13896.25,75.00,15.00 , 0.00
7997.25,11014.87,-8385.30,70.00,15.00 , 0.00
-6051.37,11089.13,-15389.99,65.00,15.00 , 0.00
9957.00,11115.00,-15671.31,60.00,15.00 , 0.00
5283.00,11145.38,-15470.45,55.00,15.00 , 0.00
1424.63,11105.62,-16485.04,50.00,15.00 , 0.00
-4458.00,11115.38,-17235.24,45.00,15.00 , 0.00
11736.75,11086.87,-16801.46,40.00,15.00 , 0.00
926.63,11062.88,-12774.58,35.00,15.00 , 0.00
-10997.63,6146.25,749.60,30.00,15.00 , 0.00
-11050.13,-4241.62,-14439.54,25.00,15.00 , 0.00
-2971.50,12185.25,762.90,20.00,15.00 , 0.00
6949.13,7286.25,5732.37,15.00,15.00 , 0.00
-11074.50,4567.87,6748.77,10.00,15.00 , 0.00
-6909.75,3049.88,6471.08,5.00,15.00 , 0.00
-4258.13,2188.87,5832.20,0.00,15.00 , 0.00
-3184.12,2310.37,5391.15,0.00,10.00 , 0.00
-5201.25,3255.37,6013.70,5.00,10.00 , 0.00
-8304.75,4940.63,6388.20,10.00,10.00 , 0.00
11538.00,8024.62,5890.28,15.00,10.00 , 0.00
4763.62,-10814.25,2804.78,20.00,10.00 , 0.00
-2040.75,-439.13,-6592.68,25.00,10.00 , 0.00
-79.50,11031.00,19193.63,30.00,10.00 , 0.00
8518.87,11101.12,12564.64,35.00,10.00 , 0.00
-8847.37,11109.37,10597.18,40.00,10.00 , 0.00
-2532.75,11126.63,10759.93,45.00,10.00 , 0.00
2189.25,11108.62,13059.53,50.00,10.00 , 0.00
5071.50,11128.50,15262.94,55.00,10.00 , 0.00
8224.87,11125.87,15906.66,60.00,10.00 , 0.00
-11086.50,11116.50,15968.97,65.00,10.00 , 0.00
-2385.75,11091.75,19084.12,70.00,10.00 , 0.00
3505.50,6632.25,-9185.71,75.00,10.00 , 0.00
-950.63,-6632.62,2228.21,80.00,10.00 , 0.00
-8778.75,9765.37,6897.60,85.00,10.00 , 0.00
9881.25,5551.50,7730.69,90.00,10.00 , 0.00
5983.50,3381.00,7273.31,95.00,10.00 , 0.00
3525.37,2256.75,6461.40,100.00,10.00 , 0.00
2328.75,2167.12,5829.78,100.00,5.00 , 0.00
3952.87,3158.63,6563.04,95.00,5.00 , 0.00
6425.62,5052.00,7150.50,90.00,5.00 , 0.00
9807.75,8529.75,7172.88,85.00,5.00 , 0.00
-11016.38,-10017.00,5826.75,80.00,5.00 , 0.00
-9234.38,-1432.50,2686.20,75.00,5.00 , 0.00
-11402.25,6837.00,-517.28,70.00,5.00 , 0.00
9183.37,10889.25,-1974.11,65.00,5.00 , 0.00
5997.38,11095.13,-2394.59,60.00,5.00 , 0.00
3723.75,11089.87,-2913.68,55.00,5.00 , 0.00
1490.63,11076.75,-3882.89,50.00,5.00 , 0.00
-1587.75,11072.25,-4905.94,45.00,5.00 , 0.00
-5484.00,11028.75,-5236.88,40.00,5.00 , 0.00
-9765.75,10768.88,-4633.09,35.00,5.00 , 0.00
